ORDER_ID,CUSTOMER_ID,BOOKING_DATE,TRAVEL_FROM,BASE_LOCATION,TRAVEL_TO,TRAVEL_BASE_LOCATION,CUSTOMER_BASE_LOCATION,NO_OF_TRAVELLERS,FLIGHT_NAME,FLIGHT_FARE,DISCOUNT_RATE,TOTAL_FARE_AFTER_DISCOUNT,TOTAL_FARE_PAID,PAYMENT_MODE
4717,LC-17140 ,28-12-2019,Bagdogra International Airport – IXB ,Siliguri ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Madurai ,3,Air India Express ,2940,0.04,2822,8467,ICICI CC
4718,MD-17350 ,09-11-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Kempegowda International Airport – BLR ,Bangalore ,Guwahati ,1,Air India Express ,2636,0,2636,2636,SBI CC
4732,SG-20890 ,02-11-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Patna ,3,Air India Express ,4262,0.1,3836,11507,SBI CC
4750,KM-6660 ,05-10-2019,Jaipur International Airport – JAI ,Jaipur ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Hyderabad ,3,Air India Express ,3567,0.07,3317,9952,ICICI CC
4823,XP-11865 ,01-12-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Indira Gandhi International Airport – DEL ,Delhi ,Jaipur ,1,Air India Express ,3251,0,3251,3251,ICICI NET BANKING
4886,EH-13765 ,04-12-2019,Mangalore International Airport – IXE ,Mangalore ,Dabolim Airport – GOI ,Goa ,Visakhapatnam ,5,Air India Express ,3197,0.09,2909,14546,ICICI CC
4887,KD-6615 ,07-11-2019,Surat International Airport – STV ,Surat ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Mangalore ,1,Air India Express ,2536,0.07,2358,2358,HDFC CC
4888,FH-4365 ,15-12-2019,Cochin International Airport – COK  ,Kochi ,Bagdogra International Airport – IXB ,Siliguri ,Jaipur ,1,Air India Express ,9780,0.07,9095,9095,ICICI CC
4907,CB-2415 ,25-11-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Pune Airport – PNQ ,Pune ,Kochi ,1,Air India Express ,3613,0.08,3324,3324,HDFC CC
4909,GH-4485 ,01-11-2019,Madurai Airport – IXM ,Madurai ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Lucknow ,1,Air India Express ,9207,0.03,8931,8931,SBI NET BANKING
4950,CR-12580 ,26-10-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Kannur International Airport – CNN ,Kannur ,Amritsar ,1,Air India Express ,7234,0,7234,7234,IDBI NET BANKING
4965,JD-5790 ,15-10-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Coimbatore International Airport – CJB ,Coimbatore ,Indore ,1,Air India Express ,5086,0.08,4679,4679,AXIS CC
5030,JF-5355 ,12-11-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Mangalore ,1,Air India Express ,3872,0,3872,3872,HDFC CC
5126,BV-1245 ,22-10-2019,Chandigarh International Airport – IXC ,Chandigarh ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Hyderabad ,3,Air India Express ,4051,0.02,3970,11910,CITI CC
5149,DC-2850 ,01-12-2019,Sheikhul Aalam International Airport – SXR ,Srinagar ,Cochin International Airport – COK  ,Kochi ,Lucknow ,3,Air India Express ,4198,0.06,3946,11838,CITI CC
5165,VW-21775 ,26-12-2019,Madurai Airport – IXM ,Madurai ,Coimbatore International Airport – CJB ,Coimbatore ,Kochi ,1,Air India Express ,9880,0.04,9485,9485,ICICI CC
5173,KH-16690 ,09-12-2019,Indira Gandhi International Airport – DEL ,Delhi ,Cochin International Airport – COK  ,Kochi ,Kochi ,1,Air India Express ,3873,0,3873,3873,ICICI CC
5174,SS-20140 ,01-11-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Kempegowda International Airport – BLR ,Bangalore ,Mangalore ,3,Air India Express ,2742,0.02,2687,8061,SBI NET BANKING
5195,BE-11410 ,10-11-2019,Cochin International Airport – COK  ,Kochi ,Bagdogra International Airport – IXB ,Siliguri ,Surat ,1,Air India Express ,5212,0.02,5108,5108,HDFC NET BANKING
5208,RE-19450 ,09-10-2019,Kannur International Airport – CNN ,Kannur ,Cochin International Airport – COK  ,Kochi ,Delhi ,1,Air India Express ,3095,0.04,2971,2971,AXIS CC
5210,BP-11185 ,27-11-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Jay Prakash Narayan International Airport – PAT ,Patna ,Patna ,3,Air India Express ,5276,0,5276,15828,SBI CC
5270,GK-14620 ,13-12-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Chennai International Airport – MAA ,Chennai ,Chennai ,1,Air India Express ,4451,0,4451,4451,ICICI CC
5332,DH-3075 ,21-10-2019,Imphal International Airport – IMF ,Imphal ,Madurai Airport – IXM ,Madurai ,Thiruvananthapuram ,1,Air India Express ,2931,0.01,2902,2902,ICICI CC
5369,MD-7860 ,12-10-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Calicut International Airport – CCJ ,Calicut ,Kochi ,1,Air India Express ,3313,0,3313,3313,IDBI NET BANKING
5390,DB-13120 ,09-10-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Chennai International Airport – MAA ,Chennai ,Bangalore ,4,Air India Express ,4429,0,4429,17716,ICICI CC
5396,BH-11710 ,26-11-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Kempegowda International Airport – BLR ,Bangalore ,Srinagar ,1,Air India Express ,5081,0.05,4827,4827,CITI CC
5495,BB-11545 ,01-10-2019,Mangalore International Airport – IXE ,Mangalore ,Coimbatore International Airport – CJB ,Coimbatore ,Bhubaneswar ,3,Air India Express ,4105,0.03,3982,11946,HSBC CC
5502,SS-20590 ,03-10-2019,Dabolim Airport – GOI ,Goa ,Cochin International Airport – COK  ,Kochi ,Kochi ,1,Air India Express ,2662,0.07,2476,2476,CITI CC
5534,TH-21115 ,18-12-2019,Mangalore International Airport – IXE ,Mangalore ,Jay Prakash Narayan International Airport – PAT ,Patna ,Ahmedabad ,3,Air India Express ,4280,0,4280,12840,ICICI CC
5549,BD-11635 ,21-11-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Amritsar ,6,Air India Express ,3009,0.06,2828,16971,HSBC CC
5550,TB-11625 ,13-12-2019,Sheikhul Aalam International Airport – SXR ,Srinagar ,Kempegowda International Airport – BLR ,Bangalore ,Bangalore ,1,Air India Express ,3373,0.03,3272,3272,HSBC CC
5553,CS-12175 ,06-11-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Chandigarh International Airport – IXC ,Chandigarh ,Ahmedabad ,1,Air India Express ,2810,0,2810,2810,HDFC CC
5625,RW-9690 ,22-11-2019,Chandigarh International Airport – IXC ,Chandigarh ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Thiruvananthapuram ,2,Air India Express ,2829,0.08,2603,5205,HDFC CC
5711,ZD-11925 ,18-12-2019,Jaipur International Airport – JAI ,Jaipur ,Chandigarh International Airport – IXC ,Chandigarh ,Pune ,3,Air India Express ,3965,0,3965,11895,HDFC CC
5820,SV-20815 ,26-11-2019,Pune Airport – PNQ ,Pune ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Madurai ,1,Air India Express ,2565,0.05,2437,2437,CITI CC
5825,JL-15130 ,02-12-2019,Mangalore International Airport – IXE ,Mangalore ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Surat ,1,Air India Express ,4464,0,4464,4464,IDBI NET BANKING
5885,BF-1005 ,02-12-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Jaipur ,1,Air India Express ,4298,0.01,4255,4255,ICICI CC
5904,RO-9780 ,21-12-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Coimbatore International Airport – CJB ,Coimbatore ,Coimbatore ,1,Air India Express ,2658,0.09,2419,2419,CITI CC
5905,MV-17485 ,08-10-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Surat ,1,Air India Express ,3266,0,3266,3266,SBI CC
5921,RD-9480 ,04-12-2019,Imphal International Airport – IMF ,Imphal ,Jay Prakash Narayan International Airport – PAT ,Patna ,Patna ,1,Air India Express ,4377,0.09,3983,3983,HSBC CC
5933,ER-3855 ,05-10-2019,Dabolim Airport – GOI ,Goa ,Kannur International Airport – CNN ,Kannur ,Ahmedabad ,1,Air India Express ,8348,0,8348,8348,ICICI NET BANKING
5948,NF-8475 ,03-10-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Varanasi ,1,Air India Express ,3630,0,3630,3630,SBI NET BANKING
5959,PW-9240 ,16-12-2019,Indira Gandhi International Airport – DEL ,Delhi ,Bagdogra International Airport – IXB ,Siliguri ,Visakhapatnam ,1,Air India Express ,4334,0.07,4031,4031,HDFC NET BANKING
5970,TC-21535 ,09-10-2019,Surat International Airport – STV ,Surat ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Ahmedabad ,1,Air India Express ,3465,0,3465,3465,AXIS NET BANKING
5985,GH-14410 ,22-11-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Imphal ,1,Air India Express ,4112,0,4112,4112,CITI CC
6048,HP-14815 ,14-10-2019,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Mangalore International Airport – IXE ,Mangalore ,Kochi ,1,Air India Express ,4013,0.07,3732,3732,HDFC NET BANKING
6050,HG-4845 ,16-11-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Imphal International Airport – IMF ,Imphal ,Coimbatore ,4,Air India Express ,3162,0.07,2941,11763,SBI CC
6079,DK-12835 ,13-12-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Visakhapatnam ,1,Air India Express ,3943,0.03,3825,3825,HDFC NET BANKING
6080,PB-8805 ,15-12-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Thiruvananthapuram ,1,Air India Express ,3287,0.01,3254,3254,IDBI NET BANKING
6107,MG-17680 ,06-12-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Kolkata ,1,Air India Express ,3860,0.04,3706,3706,HDFC CC
6110,EP-3915 ,07-12-2019,Chennai International Airport – MAA ,Chennai ,Pune Airport – PNQ ,Pune ,Bhubaneswar ,2,Air India Express ,4450,0.05,4228,8455,HDFC CC
6113,PV-18985 ,23-10-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Bangalore ,1,Air India Express ,8051,0,8051,8051,IDBI NET BANKING
6124,CH-12070 ,14-12-2019,Mangalore International Airport – IXE ,Mangalore ,Imphal International Airport – IMF ,Imphal ,Bhubaneswar ,2,Air India Express ,3014,0,3014,6028,SBI NET BANKING
6132,LS-7200 ,09-11-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Jaipur ,2,Air India Express ,3454,0.09,3143,6286,SBI NET BANKING
6139,CG-2520 ,02-12-2019,Imphal International Airport – IMF ,Imphal ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Varanasi ,2,Air India Express ,7076,0.1,6368,12737,IDBI NET BANKING
6149,SR-20425 ,15-12-2019,Dabolim Airport – GOI ,Goa ,Imphal International Airport – IMF ,Imphal ,Varanasi ,6,Air India Express ,3306,0.04,3174,19043,SBI NET BANKING
6150,BW-11200 ,24-11-2019,Pune Airport – PNQ ,Pune ,Bagdogra International Airport – IXB ,Siliguri ,Coimbatore ,1,Air India Express ,4231,0.04,4062,4062,CITI CC
6170,TB-21175 ,25-10-2019,Kempegowda International Airport – BLR ,Bangalore ,Jaipur International Airport – JAI ,Jaipur ,Calicut ,1,Air India Express ,4963,0.03,4814,4814,SBI CC
6216,FH-4365 ,13-10-2019,Bagdogra International Airport – IXB ,Siliguri ,Calicut International Airport – CCJ ,Calicut ,Jaipur ,1,Air India Express ,3086,0.02,3024,3024,ICICI CC
6233,JH-15985 ,08-11-2019,Calicut International Airport – CCJ ,Calicut ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Tiruchirappalli ,1,Air India Express ,5204,0,5204,5204,HDFC CC
6236,JL-5175 ,04-11-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Chandigarh International Airport – IXC ,Chandigarh ,Pune ,1,Air India Express ,7797,0.01,7719,7719,KOTAK NET BANKING
6243,DH-3675 ,17-10-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Bangalore ,1,Air India Express ,3654,0.06,3435,3435,IDBI NET BANKING
6304,TZ-21445 ,15-10-2019,Chennai International Airport – MAA ,Chennai ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Thiruvananthapuram ,1,Air India Express ,2696,0.05,2561,2561,KOTAK NET BANKING
6315,CM-11830 ,24-12-2019,Kannur International Airport – CNN ,Kannur ,Mangalore International Airport – IXE ,Mangalore ,Ahmedabad ,1,Air India Express ,3471,0.04,3332,3332,CITI CC
6386,TB-11400 ,13-11-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Calicut International Airport – CCJ ,Calicut ,Visakhapatnam ,1,Air India Express ,3481,0.05,3307,3307,HDFC CC
6398,JR-5670 ,07-12-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Chennai International Airport – MAA ,Chennai ,Ahmedabad ,1,Air India Express ,2645,0.1,2381,2381,HDFC CC
6536,CA-12310 ,16-12-2019,Kannur International Airport – CNN ,Kannur ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Jaipur ,1,Air India Express ,9490,0.04,9110,9110,IDBI NET BANKING
6538,SV-20935 ,16-11-2019,Mangalore International Airport – IXE ,Mangalore ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Kochi ,1,Air India Express ,7093,0,7093,7093,ICICI CC
6542,MM-8055 ,05-12-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Guwahati ,1,Air India Express ,9755,0,9755,9755,SBI NET BANKING
6554,ST-20530 ,26-11-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Srinagar ,1,Air India Express ,4311,0,4311,4311,CITI CC
6561,MH-7290 ,06-11-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Imphal ,1,Air India Express ,3716,0,3716,3716,HSBC CC
6569,TS-11160 ,02-10-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Jaipur International Airport – JAI ,Jaipur ,Jaipur ,1,Air India Express ,3914,0.06,3679,3679,SBI NET BANKING
6707,HH-5010 ,27-11-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Delhi ,3,Air India Express ,3618,0,3618,10854,CITI CC
6774,EB-3930 ,10-11-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Mangalore International Airport – IXE ,Mangalore ,Mumbai ,1,Air India Express ,3973,0.08,3655,3655,ICICI CC
6798,RD-9480 ,01-11-2019,Cochin International Airport – COK  ,Kochi ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Patna ,1,Air India Express ,4053,0.01,4012,4012,HSBC CC
6846,NP-8700 ,08-12-2019,Chennai International Airport – MAA ,Chennai ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Indore ,1,Air India Express ,3390,0.01,3356,3356,HDFC CC
6855,NB-8655 ,22-11-2019,Chandigarh International Airport – IXC ,Chandigarh ,Surat International Airport – STV ,Surat ,Surat ,2,Air India Express ,5136,0.06,4828,9656,ICICI NET BANKING
6884,CS-11845 ,19-10-2019,Dabolim Airport – GOI ,Goa ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Visakhapatnam ,3,Air India Express ,2762,0.02,2707,8120,CITI CC
6889,JP-6135 ,09-10-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Mangalore ,1,Air India Express ,3756,0,3756,3756,ICICI CC
6899,JK-16120 ,06-12-2019,Chandigarh International Airport – IXC ,Chandigarh ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Thiruvananthapuram ,3,Air India Express ,3173,0.07,2951,8853,HDFC NET BANKING
6900,MC-18100 ,15-11-2019,Surat International Airport – STV ,Surat ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Bangalore ,1,Air India Express ,2592,0.08,2385,2385,CITI CC
6908,MH-7785 ,19-12-2019,Kannur International Airport – CNN ,Kannur ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Amritsar ,1,Air India Express ,9810,0,9810,9810,SBI CC
6989,RK-9300 ,08-12-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Siliguri ,2,Air India Express ,2684,0.01,2657,5314,KOTAK CC
7020,SS-20140 ,07-10-2019,Mangalore International Airport – IXE ,Mangalore ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Mangalore ,1,Air India Express ,4492,0.09,4088,4088,SBI NET BANKING
7050,CL-12700 ,11-10-2019,Dabolim Airport – GOI ,Goa ,Mangalore International Airport – IXE ,Mangalore ,Amritsar ,6,Air India Express ,4336,0.05,4119,24715,HDFC NET BANKING
7067,AW-930 ,25-10-2019,Chandigarh International Airport – IXC ,Chandigarh ,Calicut International Airport – CCJ ,Calicut ,Indore ,1,Air India Express ,4240,0.1,3816,3816,CITI CC
7071,CV-2295 ,28-11-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Jay Prakash Narayan International Airport – PAT ,Patna ,Bangalore ,1,Air India Express ,3176,0,3176,3176,CITI CC
7082,DS-3030 ,04-11-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Kochi ,1,Air India Express ,3162,0,3162,3162,HDFC CC
7102,LT-17110 ,05-10-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Calicut International Airport – CCJ ,Calicut ,Pune ,3,Air India Express ,3583,0,3583,10749,ICICI CC
7136,PC-19000 ,23-12-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Indira Gandhi International Airport – DEL ,Delhi ,Mangalore ,1,Air India Express ,3982,0.01,3942,3942,AXIS CC
7147,MC-18100 ,27-12-2019,Dabolim Airport – GOI ,Goa ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Bangalore ,3,Air India Express ,4497,0,4497,13491,CITI CC
7166,KN-16705 ,24-12-2019,Madurai Airport – IXM ,Madurai ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Bangalore ,2,Air India Express ,4545,0,4545,9090,CITI CC
7275,AB-10105 ,20-12-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Madurai ,1,Air India Express ,2590,0,2590,2590,CITI CC
7291,LR-6915 ,14-10-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Kannur ,1,Air India Express ,4271,0.01,4228,4228,HDFC CC
7314,BP-1050 ,03-11-2019,Sheikhul Aalam International Airport – SXR ,Srinagar ,Jaipur International Airport – JAI ,Jaipur ,Chandigarh ,2,Air India Express ,3502,0.1,3152,6304,SBI NET BANKING
7319,SR-20425 ,15-10-2019,Jaipur International Airport – JAI ,Jaipur ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Varanasi ,1,Air India Express ,3082,0.05,2928,2928,SBI NET BANKING
7324,GM-14440 ,11-10-2019,Jaipur International Airport – JAI ,Jaipur ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Kannur ,3,Air India Express ,3455,0,3455,10365,CITI CC
7326,MW-18220 ,14-12-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Kempegowda International Airport – BLR ,Bangalore ,Bhubaneswar ,3,Air India Express ,7403,0.01,7329,21987,SBI CC
7342,KC-6255 ,02-11-2019,Dabolim Airport – GOI ,Goa ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Delhi ,1,Air India Express ,9362,0.02,9175,9175,AXIS NET BANKING
7350,RL-19615 ,24-11-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Kannur International Airport – CNN ,Kannur ,Guwahati ,1,Air India Express ,4952,0.1,4457,4457,ICICI CC
7371,CM-2655 ,09-11-2019,Pune Airport – PNQ ,Pune ,Mangalore International Airport – IXE ,Mangalore ,Thiruvananthapuram ,1,Air India Express ,3137,0,3137,3137,IDBI NET BANKING
7405,JE-15745 ,16-12-2019,Chandigarh International Airport – IXC ,Chandigarh ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Ahmedabad ,6,Air India Express ,3455,0,3455,20730,HDFC CC
7423,AJ-10945 ,27-12-2019,Surat International Airport – STV ,Surat ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Indore ,1,Air India Express ,3917,0.1,3525,3525,SBI CC
7497,BD-1605 ,01-11-2019,Indira Gandhi International Airport – DEL ,Delhi ,Pune Airport – PNQ ,Pune ,Ahmedabad ,1,Air India Express ,5169,0.05,4911,4911,SBI NET BANKING
7550,DM-13525 ,26-10-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Indore ,2,Air India Express ,3717,0.05,3531,7062,SBI NET BANKING
7587,GR-4560 ,23-11-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Delhi ,1,Air India Express ,4114,0.09,3744,3744,ICICI CC
7590,GD-4590 ,17-12-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Thiruvananthapuram ,2,Air India Express ,2643,0.04,2537,5075,AXIS CC
7597,BT-1680 ,04-11-2019,Mangalore International Airport – IXE ,Mangalore ,Pune Airport – PNQ ,Pune ,Patna ,3,Air India Express ,4538,0.05,4311,12933,SBI NET BANKING
7599,JM-15655 ,11-12-2019,Imphal International Airport – IMF ,Imphal ,Dabolim Airport – GOI ,Goa ,Imphal ,1,Air India Express ,2560,0,2560,2560,ICICI CC
7692,AM-360 ,20-12-2019,Coimbatore International Airport – CJB ,Coimbatore ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Delhi ,1,Air India Express ,4823,0.09,4389,4389,CITI CC
7733,BD-1770 ,23-11-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Kannur International Airport – CNN ,Kannur ,Nagpur ,1,Air India Express ,3491,0,3491,3491,AXIS CC
7743,JR-16210 ,22-10-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Pune ,2,Air India Express ,3978,0,3978,7956,IDBI NET BANKING
7754,JL-5835 ,26-12-2019,Bagdogra International Airport – IXB ,Siliguri ,Jay Prakash Narayan International Airport – PAT ,Patna ,Chennai ,6,Air India Express ,3596,0.05,3416,20497,SBI NET BANKING
7763,RP-9270 ,22-11-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Chandigarh ,1,Air India Express ,3721,0.07,3461,3461,IDBI NET BANKING
19,BM-1140 ,07-12-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Surat International Airport – STV ,Surat ,Goa ,2,AirAsia India ,6354,0.1,5719,11437,ICICI CC
25,MD-7350 ,24-11-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Calicut ,1,AirAsia India ,4350,0.06,4089,4089,CITI CC
26,SM-10005 ,01-11-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Jaipur International Airport – JAI ,Jaipur ,Bangalore ,1,AirAsia India ,3526,0.01,3491,3491,HDFC CC
44,ES-14080 ,17-12-2019,Dabolim Airport – GOI ,Goa ,Chennai International Airport – MAA ,Chennai ,Kochi ,1,AirAsia India ,4089,0,4089,4089,HSBC CC
110,LC-17050 ,18-12-2019,Sheikhul Aalam International Airport – SXR ,Srinagar ,Indira Gandhi International Airport – DEL ,Delhi ,Srinagar ,2,AirAsia India ,2957,0.1,2661,5323,AXIS NET BANKING
131,DF-13135 ,04-11-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Guwahati ,3,AirAsia India ,3016,0.03,2926,8777,HSBC CC
236,PM-18940 ,17-10-2019,Dabolim Airport – GOI ,Goa ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Bhubaneswar ,1,AirAsia India ,2511,0.06,2360,2360,SBI NET BANKING
288,JE-5715 ,12-12-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Visakhapatnam ,2,AirAsia India ,4808,0.06,4520,9039,ICICI NET BANKING
349,CS-12505 ,05-11-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Tiruchirappalli ,3,AirAsia India ,4119,0.03,3995,11986,AXIS NET BANKING
416,RD-19660 ,08-11-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Imphal International Airport – IMF ,Imphal ,Indore ,1,AirAsia India ,2812,0.05,2671,2671,IDBI NET BANKING
440,DB-13405 ,06-12-2019,Indira Gandhi International Airport – DEL ,Delhi ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Kochi ,1,AirAsia India ,9345,0,9345,9345,IDBI NET BANKING
444,JE-5715 ,26-11-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Kannur International Airport – CNN ,Kannur ,Visakhapatnam ,2,AirAsia India ,4422,0.01,4378,8756,ICICI NET BANKING
524,AM-10360 ,06-12-2019,Indira Gandhi International Airport – DEL ,Delhi ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Surat ,3,AirAsia India ,4231,0.01,4189,12566,ICICI NET BANKING
544,BF-11275 ,01-11-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Jay Prakash Narayan International Airport – PAT ,Patna ,Tiruchirappalli ,1,AirAsia India ,5343,0,5343,5343,ICICI CC
563,CD-1980 ,19-10-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Surat International Airport – STV ,Surat ,Jaipur ,1,AirAsia India ,3182,0.02,3118,3118,AXIS NET BANKING
